,OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown,ndate,AADailyCases,AA7Day,AADaily100k1,AA100k7D-County_2019,AADaily100k2,AA100k7D-2019Census,AADaily100k3,AA100k7D-2020Census
292,293,2021/01/01 10:00:00+00,5474,24815,39001,31911,2268,1341,5249,3620,6116,1382,11518,1487,8660,11363,742,46717,55139,1701,1816,3308,1185,8432,4752,2222,0,2021-01-01 10:00:00+00:00,407.0,262.0,70.21720752894088,45.2012490726843,70.265212332149,45.23215142757504,69.18697652912569,44.53805368705388
293,294,2021/01/02 10:00:00+00,5504,25143,39351,32132,2301,1360,5313,3687,6180,1397,11652,1492,8789,11486,763,47147,55694,1725,1843,3356,1221,8568,4818,2249,0,2021-01-02 10:00:00+00:00,328.0,270.0,56.5878232665666,46.581439884063975,56.62651018413975,46.613285822310154,55.75756339447967,45.89799425765094
294,295,2021/01/03 10:00:00+00,5513,25365,39608,32317,2337,1370,5354,3718,6229,1420,11868,1496,8856,11564,767,47575,56028,1736,1845,3372,1236,8633,4843,2269,0,2021-01-03 10:00:00+00:00,222.0,279.57142857142856,38.30029501578593,48.232739604821795,38.32647945389946,48.26571447315395,37.738350834068555,47.52506601175815
295,296,2021/01/04 10:00:00+00,5524,25629,39851,32503,2378,1378,5392,3744,6288,1438,12054,1515,8957,11657,783,48089,56391,1745,1848,3413,1247,8766,4896,2316,0,2021-01-04 10:00:00+00:00,264.0,285.0,45.546296775529214,49.169297655400854,45.57743502625882,49.2029128124385,44.878038829703144,48.447882827520445
296,297,2021/01/05 10:00:00+00,5556,25781,40026,32689,2394,1394,5460,3785,6328,1443,12190,1525,9005,11744,792,48351,56813,1761,1887,3433,1257,8879,4934,2331,0,2021-01-05 10:00:00+00:00,152.0,284.57142857142856,26.22362541621379,49.09535886193409,26.2415534999672,49.12892346986341,25.838870841344235,48.375028868381314
297,298,2021/01/06 10:00:00+00,5622,26130,40428,32982,2427,1400,5538,3831,6396,1458,12309,1543,9116,11885,802,48864,57286,1795,1897,3476,1268,9083,5006,2362,0,2021-01-06 10:00:00+00:00,349.0,297.85714285714283,60.21082414643824,51.3874614594039,60.25198797031942,51.422593089691354,59.32740739229696,50.6335016016943
298,299,2021/01/07 10:00:00+00,5625,26478,40759,33215,2508,1420,5587,3869,6471,1527,12446,1561,9195,12029,811,49257,57771,1841,1910,3582,1303,9261,5046,2402,0,2021-01-07 10:00:00+00:00,348.0,295.7142857142857,60.03830029501578,51.017767492070064,60.07934617097753,51.05264637681588,59.15741482097232,50.269231805998665
299,300,2021/01/08 10:00:00+00,5705,26916,41229,33528,2542,1467,5740,3915,6534,1538,12592,1584,9349,12249,822,49806,58316,1890,1933,3642,1336,9393,5117,2463,0,2021-01-08 10:00:00+00:00,438.0,300.14285714285717,75.5654469230371,51.78180169122667,75.61710811174758,51.81720291675854,74.4567462401893,51.02205605043631
300,301,2021/01/09 10:00:00+00,5729,27345,41602,33848,2611,1482,5841,3960,6624,1597,12730,1598,9444,12459,840,50428,58954,1935,1962,3708,1355,9580,5216,2516,0,2021-01-09 10:00:00+00:00,429.0,314.57142857142856,74.01273226023498,54.271074404607866,74.06333191767058,54.308177450120084,72.9268130982676,53.474806008120304
301,302,2021/01/10 10:00:00+00,5758,27770,41972,34121,2679,1502,5895,4010,6695,1618,12818,1614,9563,12612,852,51067,59540,1969,1965,3734,1381,9678,5295,2566,0,2021-01-10 10:00:00+00:00,425.0,343.57142857142856,73.32263685454514,59.274266095859176,73.37276472030302,59.314789631034884,72.24684281296908,58.404590576534666
302,303,2021/01/11 10:00:00+00,5771,28202,42307,34400,2751,1542,5953,4100,6771,1627,12937,1623,9682,12734,870,51527,60023,2006,1973,3790,1401,9768,5333,2595,0,2021-01-11 10:00:00+00:00,432.0,367.57142857142856,74.53030381450236,63.4148385299982,74.58125731569625,63.458192815240224,73.4367908122415,62.484412288325856
303,304,2021/01/12 10:00:00+00,5785,28416,42505,34443,2783,1556,6015,4125,6818,1645,13501,1634,9739,12863,877,52015,60505,2014,2022,3818,1420,9852,5386,2614,0,2021-01-12 10:00:00+00:00,214.0,376.42857142857144,36.920104204406265,64.94290692831142,36.945345059164346,64.98730589512553,36.37841026347149,63.99006077720117
304,305,2021/01/13 10:00:00+00,5799,28675,42810,34678,2821,1560,6061,4158,6890,1658,13676,1647,9848,12954,886,52368,60972,2029,2034,3874,1426,9959,5442,2642,0,2021-01-13 10:00:00+00:00,259.0,363.57142857142856,44.68367751841692,62.72474312430836,44.714226029549366,62.767625617872675,44.02807597307998,61.80444200302732
305,306,2021/01/14 10:00:00+00,5814,29016,43103,34907,2850,1575,6139,4213,6957,1732,13836,1665,9926,13070,892,52842,61516,2058,2047,3948,1441,10122,5473,2673,0,2021-01-14 10:00:00+00:00,341.0,362.57142857142856,58.83063333505858,62.55221927288591,58.870853575584306,62.594983818530785,57.967466821699894,61.6344494317027
306,307,2021/01/15 10:00:00+00,5839,29358,43403,35199,2899,1608,6210,4267,7022,1759,13970,1689,10027,13195,904,53283,61946,2099,2052,3998,1458,10306,5531,2717,0,2021-01-15 10:00:00+00:00,342.0,348.85714285714283,59.003157186481026,60.18617788194933,59.0434953749262,60.22732485612772,58.13745939302452,59.30312273925058
307,308,2021/01/16 10:00:00+00,5865,29710,43793,35405,2967,1627,6255,4337,7121,1811,14150,1701,10160,13330,918,53832,62491,2140,2068,4073,1477,10418,5626,2756,0,2021-01-16 10:00:00+00:00,352.0,337.85714285714283,60.72839570070562,58.28841551630227,60.76991336834509,58.328265063366935,59.83738510627086,57.433204454679625
308,309,2021/01/17 10:00:00+00,5888,29955,44057,35610,3009,1645,6314,4366,7206,1828,14230,1716,10259,13433,937,54241,62927,2177,2074,4081,1499,10495,5701,2797,0,2021-01-17 10:00:00+00:00,245.0,312.14285714285717,42.26834359850249,53.852087908296184,42.29724083876292,53.88890450886121,41.64817997453511,53.061966906331904
309,310,2021/01/18 10:00:00+00,5891,30174,44207,35773,3051,1652,6348,4403,7264,1844,14325,1719,10314,13525,943,54525,63258,2187,2084,4103,1508,10549,5745,2822,0,2021-01-18 10:00:00+00:00,219.0,281.7142857142857,37.78272346151855,48.60243357215563,37.80855405587379,48.63566118602943,37.22837312009465,47.88933580745378
310,311,2021/01/19 10:00:00+00,5956,30355,44391,35941,3099,1665,6397,4438,7303,1864,14447,1728,10396,13592,949,54835,63592,2196,2109,4161,1525,10625,5791,2831,0,2021-01-19 10:00:00+00:00,181.0,277.0,31.226817107465106,47.78910684402119,31.248165680881993,47.821778417703385,30.768655409758594,47.08794225692338
311,312,2021/01/20 10:00:00+00,5982,30616,44639,36055,3119,1684,6427,4487,7349,1877,14574,1737,10476,13657,956,55203,63994,2210,2121,4234,1543,10730,5832,2851,0,2021-01-20 10:00:00+00:00,261.0,277.2857142857143,45.028725221261844,47.838399372999035,45.05950962823315,47.87110464608678,44.36806111572924,47.13651156301613
312,313,2021/01/21 10:00:00+00,5993,30847,44944,36283,3153,1693,6478,4523,7412,1899,14693,1741,10541,13744,964,55531,64355,2218,2127,4256,1555,10814,5878,2877,0,2021-01-21 10:00:00+00:00,231.0,261.57142857142856,39.853009678588066,45.127310279217525,39.88025564797646,45.158162084999944,39.26828397599025,44.465199727914744
313,314,2021/01/22 10:00:00+00,6015,31125,45197,36453,3177,1735,6533,4553,7470,1908,14817,1750,10649,13860,982,55951,64764,2257,2140,4303,1568,10869,5922,2917,0,2021-01-22 10:00:00+00:00,278.0,252.42857142857142,47.961630695443645,43.54994935192648,47.99442021704527,43.57972277673124,47.257934828248004,42.910981932946676
314,315,2021/01/23 10:00:00+00,6033,31396,45459,36688,3226,1755,6571,4587,7551,1955,14925,1753,10736,13954,993,56328,65151,2279,2161,4334,1585,10948,5991,2948,0,2021-01-23 10:00:00+00:00,271.0,240.85714285714286,46.75396373548643,41.55360192832374,46.78592762165204,41.58201052720366,46.06798682897557,40.9439250361902
315,316,2021/01/24 10:00:00+00,6068,31599,45671,36886,3254,1764,6622,4606,7609,1962,15046,1759,10821,14028,1007,56729,65562,2287,2168,4374,1597,11006,6053,2974,0,2021-01-24 10:00:00+00:00,203.0,234.85714285714286,35.02234183875921,40.518458819788975,35.046285266403565,40.54615973115233,34.50849197890052,39.92396960824241
316,317,2021/01/25 10:00:00+00,6095,31764,45847,37023,3271,1771,6649,4629,7667,1969,15113,1760,10896,14077,1013,57129,65865,2298,2173,4396,1605,11048,6097,2983,0,2021-01-25 10:00:00+00:00,165.0,227.14285714285714,28.466435484705762,39.18756053738715,28.48589689141176,39.21435156480061,28.048774268564465,38.61259834373809
317,318,2021/01/26 10:00:00+00,6106,31909,46027,37087,3289,1806,6697,4640,7719,2009,15216,1764,10957,14138,1014,57326,66159,2305,2200,4411,1613,11102,6140,2986,0,2021-01-26 10:00:00+00:00,145.0,222.0,25.01595845625658,38.300295015785935,25.033060904573972,38.326479453899466,24.6489228420718,37.738350834068555
318,319,2021/01/27 10:00:00+00,6119,32093,46254,37281,3304,1824,6750,4674,7786,2017,15239,1765,11039,14250,1021,57685,66535,2312,2208,4448,1622,11153,6172,3008,0,2021-01-27 10:00:00+00:00,184.0,211.0,31.744388661732486,36.40253265013889,31.766091078907657,36.42741966113867,31.27863312373249,35.86843254949759
319,320,2021/01/28 10:00:00+00,6134,32362,46618,37464,3340,1833,6808,4690,7833,2031,15342,1782,11127,14330,1023,58011,66888,2328,2222,4489,1635,11228,6213,3018,0,2021-01-28 10:00:00+00:00,269.0,216.42857142857142,46.408916032641514,37.33909070071794,46.440644022968264,37.36461800042322,45.72800168632631,36.79124936525988
320,321,2021/01/29 10:00:00+00,6143,32535,46843,37625,3373,1859,6861,4709,7909,2040,15447,1789,11186,14408,1027,58308,67262,2338,2228,4517,1646,11307,6232,3037,0,2021-01-29 10:00:00+00:00,173.0,201.42857142857142,29.846626296085432,34.751232929381054,29.86703128614688,34.774991010294876,29.40871483916153,34.241360795390385
321,322,2021/01/30 10:00:00+00,6175,32737,47111,37771,3392,1874,6890,4745,7965,2074,15531,1790,11287,14496,1033,58710,67583,2363,2239,4558,1673,11376,6297,3056,0,2021-01-30 10:00:00+00:00,202.0,191.57142857142858,34.84981798733675,33.05064067964539,34.87364346706167,33.07323613106768,34.33849940757589,32.565719735190434
322,323,2021/01/31 10:00:00+00,6198,32906,47341,37951,3410,1888,6954,4757,8022,2089,15615,1794,11368,14572,1046,58965,67883,2367,2247,4569,1679,11442,6334,3076,0,2021-01-31 10:00:00+00:00,169.0,186.71428571428572,29.1565308903956,32.21266768702201,29.176464088779323,32.23469024854993,28.728744553863,31.740041531613638
323,324,2021/02/01 10:00:00+00,6205,33044,47502,38024,3428,1899,6983,4767,8060,2103,15646,1798,11411,14631,1048,59155,68102,2370,2253,4611,1691,11471,6352,3082,0,2021-02-01 10:00:00+00:00,138.0,182.85714285714286,23.808291496299365,31.547218545821103,23.824568309180744,31.56878616537407,23.45897484279937,31.08435589936148
324,325,2021/02/02 10:00:00+00,6212,33111,47608,38120,3438,1902,7001,4776,8087,2106,15722,1798,11450,14656,1053,59292,68295,2378,2261,4618,1707,11494,6371,3085,0,2021-02-02 10:00:00+00:00,67.0,171.71428571428572,11.559098045304763,29.624809915685127,11.567000555906594,29.64506325842159,11.389502278750419,29.190152961744143
325,326,2021/02/03 10:00:00+00,6218,33194,47735,38194,3446,1904,7017,4784,8126,2113,15759,1800,11481,14704,1056,59439,68490,2386,2268,4636,1716,11521,6403,3093,0,2021-02-03 10:00:00+00:00,83.0,157.28571428571428,14.31947966806411,27.135537202303933,14.329269345376826,27.154088725060042,14.109383419944548,26.737403004060152
326,327,2021/02/04 10:00:00+00,6239,33362,47890,38311,3465,1915,7041,4797,8184,2124,15845,1805,11526,14767,1059,59782,68772,2391,2279,4661,1722,11570,6427,3103,0,2021-02-04 10:00:00+00:00,168.0,142.85714285714286,28.98400703897314,24.646264488922736,29.00382228943743,24.663114191698494,28.558751982538364,24.284653046376157
327,328,2021/02/05 10:00:00+00,6249,33557,48081,38432,3485,1924,7078,4818,8232,2134,15910,1807,11567,14826,1061,60040,69059,2406,2286,4697,1731,11620,6469,3115,0,2021-02-05 10:00:00+00:00,195.0,146.0,33.64215102737953,25.18848230767904,33.665150871668445,25.205702703915865,33.148551408303454,24.818915413396436
328,329,2021/02/06 10:00:00+00,6298,33673,48282,38584,3499,1937,7102,4840,8282,2166,15968,1819,11637,14877,1062,60235,69343,2421,2294,4739,1740,11664,6490,3132,0,2021-02-06 10:00:00+00:00,116.0,133.71428571428572,20.012766765005264,23.068903561631682,20.02644872365918,23.084674883429788,19.719138273657443,22.73043525140809
329,330,2021/02/07 10:00:00+00,6310,33812,48477,38733,3513,1960,7155,4858,8328,2174,16057,1821,11714,14952,1069,60479,69600,2437,2304,4775,1758,11714,6510,3140,0,2021-02-07 10:00:00+00:00,139.0,129.42857142857142,23.980815347721823,22.329515626964,23.997210108522633,22.344781457678835,23.628967414124002,22.0018956600168
330,331,2021/02/08 10:00:00+00,6317,33911,48568,38828,3519,1962,7176,4866,8357,2184,16100,1821,11765,14981,1069,60633,69779,2439,2310,4803,1763,11729,6525,3148,0,2021-02-08 10:00:00+00:00,99.0,123.85714285714286,17.079861290823455,21.36831131189601,17.091538134847056,21.382920004202596,16.82926456113868,21.054794191208128
331,332,2021/02/09 10:00:00+00,6321,33980,48631,38909,3526,1969,7209,4875,8388,2189,16159,1822,11791,15037,1070,60835,70020,2443,2317,4817,1770,11756,6543,3152,0,2021-02-09 10:00:00+00:00,69.0,124.14285714285714,11.904145748149682,21.41760384087386,11.912284154590372,21.432246232585992,11.729487421399686,21.10336349730088
332,333,2021/02/10 10:00:00+00,6333,34096,48800,39025,3535,1972,7232,4890,8427,2194,16190,1823,11849,15087,1073,61001,70244,2453,2320,4829,1777,11799,6553,3164,0,2021-02-10 10:00:00+00:00,116.0,128.85714285714286,20.012766765005264,22.230930569008308,20.02644872365918,22.246129000912042,19.719138273657443,21.904757047831293
333,334,2021/02/11 10:00:00+00,6336,34216,48976,39131,3552,1978,7272,4906,8464,2202,16249,1824,11910,15126,1077,61160,70465,2466,2323,4847,1779,11859,6578,3169,0,2021-02-11 10:00:00+00:00,120.0,122.0,20.7028621706951,21.047909873540018,20.717015921026736,21.062299519710514,20.399108558955973,20.73909370160524
334,335,2021/02/12 10:00:00+00,6348,34348,49111,39253,3559,1983,7294,4918,8496,2205,16294,1828,11962,15179,1083,61330,70646,2478,2338,4876,1781,11891,6595,3181,0,2021-02-12 10:00:00+00:00,132.0,113.0,22.773148387764607,19.495195210737887,22.78871751312941,19.50852332563351,22.439019414851572,19.209160559683543
335,336,2021/02/13 10:00:00+00,6359,34448,49233,39345,3565,1987,7313,4932,8526,2230,16366,1829,12004,15238,1085,61518,70818,2488,2346,4893,1787,12030,6609,3187,0,2021-02-13 10:00:00+00:00,100.0,110.71428571428571,17.252385142245913,19.10085497891512,17.264179934188945,19.113913498566337,16.99925713246331,18.820606110941522
336,337,2021/02/14 10:00:00+00,6363,34526,49353,39424,3572,1991,7331,4940,8553,2243,16409,1829,12040,15284,1088,61643,70980,2492,2347,4900,1796,12065,6621,3193,0,2021-02-14 10:00:00+00:00,78.0,102.0,13.456860410951814,17.597432845090832,13.466060348667378,17.609463532872727,13.259420563321383,17.33924227511258
337,338,2021/02/15 10:00:00+00,6366,34602,49444,39497,3581,1995,7349,4949,8578,2250,16448,1829,12080,15316,1090,61744,71118,2493,2348,4917,1801,12086,6628,3196,0,2021-02-15 10:00:00+00:00,76.0,98.71428571428571,13.111812708106894,17.03056876184561,13.1207767499836,17.04221190646366,12.919435420672118,16.780695255045924
338,339,2021/02/16 10:00:00+00,6368,34645,49497,39552,3586,1999,7355,4958,8597,2252,16481,1831,12095,15342,1093,61835,71216,2499,2349,4928,1808,12100,6634,3201,0,2021-02-16 10:00:00+00:00,43.0,95.0,7.418525611165743,16.38976588513362,7.423597371701247,16.400970937479496,7.309680566959225,16.149294275840145
339,340,2021/02/17 10:00:00+00,6369,34721,49653,39560,3591,2001,7364,4964,8626,2253,16511,1831,12129,15384,1097,61942,71402,2504,2351,4936,1811,12136,6641,3203,0,2021-02-17 10:00:00+00:00,76.0,89.28571428571429,13.111812708106894,15.403915305576708,13.1207767499836,15.414446369811559,12.919435420672118,15.177908153985099
340,341,2021/02/18 10:00:00+00,6374,34860,49762,39633,3598,2005,7381,4966,8656,2264,16582,1832,12168,15425,1099,62085,71586,2515,2356,4956,1818,12164,6664,3217,0,2021-02-18 10:00:00+00:00,139.0,92.0,23.980815347721823,15.872194330866241,23.997210108522633,15.883045539453832,23.628967414124002,15.639316561866247
341,342,2021/02/19 10:00:00+00,6382,34964,49897,39701,3602,2013,7406,4971,8686,2281,16629,1833,12212,15461,1103,62234,71817,2529,2361,4979,1832,12189,6672,3220,0,2021-02-19 10:00:00+00:00,104.0,88.0,17.94248054793575,15.182098925176405,17.954747131556502,15.192478342086273,17.679227417761844,14.959346276567715
342,343,2021/02/20 10:00:00+00,6382,35040,49977,39785,3611,2016,7423,4971,8714,2287,16659,1833,12262,15505,1104,62336,71993,2535,2362,4984,1844,12203,6685,3226,0,2021-02-20 10:00:00+00:00,76.0,84.57142857142857,13.111812708106894,14.59058857744226,13.1207767499836,14.600563601485508,12.919435420672118,14.376514603454686
343,344,2021/02/21 10:00:00+00,6391,35094,50063,39839,3613,2017,7434,4972,8733,2301,16691,1833,12285,15519,1105,62436,72122,2546,2365,5001,1847,12232,6689,3227,0,2021-02-21 10:00:00+00:00,54.0,81.14285714285714,9.316287976812795,13.999078229708113,9.322657164462031,14.008648860884746,9.179598851530187,13.793682930341658
344,345,2021/02/22 10:00:00+00,6393,35166,50132,39899,3620,2021,7447,4974,8751,2306,16715,1835,12309,15568,1105,62523,72250,2549,2365,5011,1851,12249,6698,3229,0,2021-02-22 10:00:00+00:00,72.0,80.57142857142857,12.42171730241706,13.900493171752425,12.43020955261604,13.90999640411795,12.239465135373585,13.696544318156155
345,346,2021/02/23 10:00:00+00,6395,35218,50194,39980,3623,2022,7460,4978,8771,2318,16747,1836,12336,15603,1107,62626,72416,2549,2369,5025,1855,12264,6703,3233,0,2021-02-23 10:00:00+00:00,52.0,81.85714285714286,8.971240273967876,14.122309552152728,8.977373565778251,14.131964431843238,8.839613708880922,13.91510619557354
346,347,2021/02/24 10:00:00+00,6398,35297,50351,40037,3626,2025,7475,4979,8801,2320,16778,1836,12373,15647,1108,62767,72609,2555,2370,5034,1860,12281,6719,3244,0,2021-02-24 10:00:00+00:00,79.0,82.28571428571429,13.629384262374273,14.196248345619496,13.638702148009267,14.205953774418333,13.429413134646015,13.987960154712667
347,348,2021/02/25 10:00:00+00,6399,35410,50482,40141,3634,2027,7486,4991,8830,2327,16826,1840,12403,15682,1109,62896,72788,2559,2372,5066,1867,12344,6735,3252,0,2021-02-25 10:00:00+00:00,113.0,78.57142857142857,19.495195210737883,13.555445468907505,19.50852332563351,13.564712805434171,19.209160559683543,13.356559175506886
348,349,2021/02/26 10:00:00+00,6400,35510,50669,40186,3639,2036,7516,4998,8864,2336,16869,1841,12432,15724,1120,63039,72990,2563,2381,5079,1870,12366,6750,3258,0,2021-02-26 10:00:00+00:00,100.0,78.0,17.252385142245913,13.456860410951814,17.264179934188945,13.466060348667378,16.99925713246331,13.259420563321383
349,350,2021/02/27 10:00:00+00,6405,35604,50779,40303,3647,2040,7531,5004,8885,2342,16910,1841,12457,15757,1121,63166,73149,2571,2384,5099,1873,12383,6759,3262,0,2021-02-27 10:00:00+00:00,94.0,80.57142857142857,16.217242033711162,13.900493171752421,16.22832913813761,13.909996404117951,15.979301704515512,13.696544318156155
350,351,2021/02/28 10:00:00+00,6406,35712,50891,40401,3656,2046,7543,5014,8899,2347,16938,1842,12483,15798,1122,63276,73320,2574,2389,5117,1880,12408,6772,3265,0,2021-02-28 10:00:00+00:00,108.0,88.28571428571429,18.63257595362559,15.231391454154252,18.645314328924062,15.241804570469668,18.359197703060374,15.007915582660464
351,352,2021/03/01 10:00:00+00,6408,35772,50972,40474,3661,2049,7548,5023,8921,2348,16969,1844,12515,15827,1125,63395,73413,2577,2390,5123,1886,12417,6779,3266,0,2021-03-01 10:00:00+00:00,60.0,86.57142857142857,10.35143108534755,14.935636280287179,10.358507960513368,14.945847200169286,10.199554279477987,14.71649974610395
